name	index_SRX	index_ER14	index_ER23	index_ER16	index_ER18	index_ER17	index_ER21	index_ER13	index_ER22	index_ER15	index_ER19	index_ER12	index_ER20	outlier	gene
ENST00000668643.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0971944812973519	0.0	0.0	0.0	0.0	0.0	False	ENSG00000189229
ENST00000655753.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088896190229313	0.0	0.0	0.0	0.0	0.0	False	ENSG00000189229
ENST00000264926.7	0.0657604631290216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	RAD18
ENST00000621198.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SYN2
ENST00000620175.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SYN2
ENST00000253692.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	TBC1D5
ENST00000696125.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	TBC1D5
ENST00000429383.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	TBC1D5
ENST00000446818.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	TBC1D5
ENST00000328405.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7507760712839615	0.0	0.0	0.0	False	KCNH8
ENST00000670571.1	5.928947493240999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	ENSG00000287069
ENST00000668274.1	3.628927633739592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	ENSG00000287069
ENST00000425792.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	UBE2E2
ENST00000396703.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	UBE2E2
ENST00000356447.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	THRB
ENST00000646432.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	THRB
ENST00000643772.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	THRB
ENST00000645139.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	THRB
ENST00000642307.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	THRB
ENST00000644321.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	THRB
ENST00000416420.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	THRB
ENST00000383768.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ZCWPW2
ENST00000484457.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	FBXL2
ENST00000302328.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SCN11A
ENST00000668754.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SCN11A
ENST00000456224.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SCN11A
ENST00000675892.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SCN11A
ENST00000676176.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SCN11A
ENST00000444237.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	SCN11A
ENST00000539167.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MYRIP
ENST00000292246.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ANO10
ENST00000350459.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ANO10
ENST00000396091.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ANO10
ENST00000414522.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ANO10
ENST00000451430.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ANO10
ENST00000460241.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ENSG00000206549
ENST00000641183.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ENSG00000284672
ENST00000338458.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ARHGEF3
ENST00000351747.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DNAH12
ENST00000495027.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DNAH12
ENST00000638394.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PRICKLE2
ENST00000564377.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PRICKLE2
ENST00000295902.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	PRICKLE2
ENST00000493112.5	2.426255820681031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SUCLG2
ENST00000307227.10	0.0437382033018979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SUCLG2
ENST00000648853.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055533088058121	0.0	False	PROS1
ENST00000389622.7	0.0160665713026401	0.0	0.0244686929191273	0.028223592948053	0.0	0.0	0.0	0.0	0.0	0.0	0.0247309173150632	0.0	0.0	False	CRYBG3
ENST00000326840.11	0.0	0.0777636939087698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DCBLD2
ENST00000326857.9	0.0	0.0812767414993236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	DCBLD2
ENST00000394095.7	0.0020930864621574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SENP7
ENST00000394091.5	0.0021029496673016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SENP7
ENST00000394094.6	0.002100663113008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SENP7
ENST00000314261.11	0.0020915267517829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SENP7
ENST00000348610.3	0.0019590236892001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	SENP7
ENST00000700973.1	0.0	0.9902607851777764	0.0	0.0	0.2438049170575672	0.0	0.0	0.0	0.0	0.219004318765166	0.6015773357744005	0.0816233246812609	0.1456547545353249	False	CCDC54-AS1
ENST00000658011.1	0.0	1.4967259120673528	0.0	0.0	0.2391120335522005	0.0	0.0	0.0	0.0	0.3795700230778574	0.9106859893996152	0.5189332807480942	1.061666923236173	False	CCDC54-AS1
ENST00000415149.6	0.0158625930822627	0.0	0.0	0.0	0.0	0.0	0.0	0.0128644025808196	0.0	0.0	0.0	0.0	0.0	True	BBX
ENST00000402543.5	0.0165277950472046	0.0	0.0	0.0	0.0	0.0	0.0	0.0137273012474209	0.0	0.0	0.0	0.0	0.0	True	BBX
ENST00000325805.13	0.0161277975277591	0.0	0.0	0.0	0.0	0.0	0.0	0.0131404571197099	0.0	0.0	0.0	0.0	0.0	True	BBX
ENST00000416476.6	0.0159231660228147	0.0	0.0	0.0	0.0	0.0	0.0	0.0138402065116985	0.0	0.0	0.0	0.0	0.0	True	BBX
ENST00000406780.5	0.0156675588719715	0.0	0.0	0.0	0.0	0.0	0.0	0.0136579582874247	0.0	0.0	0.0	0.0	0.0	True	BBX
ENST00000663929.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINC01205
ENST00000658412.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINC01205
ENST00000659474.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINC01205
ENST00000485473.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	NECTIN3-AS1
ENST00000438817.6	0.0145458591384104	0.0	0.0	0.0	0.0	0.0	0.2020193857802594	0.0	0.0	0.0	0.0	0.0	0.0	True	CD96
ENST00000283285.10	0.0151850102923016	0.0	0.0	0.0	0.0	0.0	0.2999271061775409	0.0	0.0	0.0	0.0	0.0	0.0	True	CD96
ENST00000352690.9	0.014205164063103	0.0	0.0	0.0	0.0	0.0	0.2804772741535634	0.0	0.0	0.0	0.0	0.0	0.0	True	CD96
ENST00000393934.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.155841825603634	1.0921740270094638	0.0	False	PLCXD2
ENST00000477665.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.155841825603634	1.0921740270094638	0.0	False	PLCXD2
ENST00000393923.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062270918682991	0.0037646827971617	0.0	False	PHLDB2
ENST00000393845.9	0.2145071867021304	0.2595127407316646	0.0	0.31038611811389	0.0947459640757142	0.0	0.2489506950481128	0.0607318781281255	0.4854924453907694	0.0	0.2580493661339882	0.4170312121425489	0.082700228624782	False	CFAP44
ENST00000295872.8	0.4339412435618268	0.7945351869839246	0.5850802203490121	0.9145438769572668	0.6956836309120065	0.8851415626476389	0.7359703620405968	0.8645443903018902	0.7574035805517906	0.6010576209898938	0.7396520824534556	0.7285377613453725	0.6642501142075271	True	SPICE1
ENST00000675478.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ZBTB20
ENST00000357258.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ZBTB20
ENST00000393775.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	IGSF11
ENST00000425327.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	IGSF11
ENST00000489689.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	IGSF11
ENST00000354673.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	IGSF11
ENST00000441144.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	IGSF11
ENST00000491903.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	IGSF11
ENST00000264235.13	0.0026775075974278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	GSK3B
ENST00000316626.6	0.0029351085652631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	GSK3B
ENST00000678439.1	0.0029628209406898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	GSK3B
ENST00000650344.2	0.0024527981981744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	GSK3B
ENST00000464295.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	GPR156
ENST00000273666.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	STXBP5L
ENST00000471454.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	STXBP5L
ENST00000264233.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	POLQ
ENST00000701061.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1197357790563563	0.5878406628491314	0.0	0.2060668130427928	0.0	0.1996453300711286	0.3719945744591315	False	ENSG00000291096
ENST00000358511.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	COL6A6
ENST00000460564.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ENSG00000291042
ENST00000236698.9	0.0052850337621169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	STAG1
ENST00000383202.7	0.0052317138521582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	STAG1
ENST00000434713.6	0.0051064320873894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	STAG1
ENST00000629124.2	0.0049580993385895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	STAG1
ENST00000264982.8	0.0483174845273322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CEP70
ENST00000489254.5	0.0477993041058646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CEP70
ENST00000484888.5	0.0485065245317705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CEP70
ENST00000474781.5	0.0484924936448566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CEP70
ENST00000481834.5	0.0432415491094705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CEP70
ENST00000464035.5	0.1507186264107263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	CEP70
ENST00000495075.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MRPS22
ENST00000296202.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2794919953492532	0.0	False	NMNAT3
ENST00000643695.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1794075156499418	0.0	False	NMNAT3
ENST00000704800.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2794919953492532	0.0	False	NMNAT3
ENST00000339837.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2794919953492532	0.0	False	NMNAT3
ENST00000413939.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2146620628809581	0.0	False	NMNAT3
ENST00000642987.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1584559209959905	0.0	False	NMNAT3
ENST00000646611.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1787854523171377	0.0	False	NMNAT3
ENST00000645290.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3693508935059802	0.0	False	NMNAT3
ENST00000511444.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2854123602103774	0.0	False	NMNAT3
ENST00000645507.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.637821253623323	0.0	False	NMNAT3
ENST00000309170.8	0.0	0.0	0.0	0.0	0.371371974339682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	P2RY14
ENST00000492661.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000326448.12	0.0240346651976145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0447518298463826	0.0	0.0	True	IFT80
ENST00000483465.5	0.0240302252172782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0447389660288083	0.0	0.0	True	IFT80
ENST00000496589.5	0.0238255091188661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0438352545473049	0.0	0.0	True	IFT80
ENST00000351298.9	0.2385577988271902	0.0800054403699451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0772342418011025	0.0151812162810954	0.0	True	PLD1
ENST00000356327.9	0.2385535306668018	0.0799995200028799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0772281280287906	0.0151801158698244	0.0	True	PLD1
ENST00000169298.8	0.0391324288350693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	ST6GAL1
ENST00000457772.6	0.0391324288350693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	ST6GAL1
ENST00000677292.1	0.039093489735092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	ST6GAL1
ENST00000448044.5	0.0391324288350693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	ST6GAL1
ENST00000433055.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	RPL39L
ENST00000448637.5	0.1184670198394179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	LPP
ENST00000433971.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	TPRG1
ENST00000345063.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	TPRG1
ENST00000342695.9	0.0	0.0	0.0	0.0	0.0	0.0	0.1675235496229882	0.0	0.0	0.0	0.0	0.0	0.1118309045151951	False	ATP13A4
ENST00000392443.7	0.0	0.0	0.0	0.0	0.0	0.0	0.1384891936882165	0.0	0.0	0.0	0.0	0.0	0.094778303123381	False	ATP13A4
ENST00000310380.11	0.0	0.0	0.0	0.0	0.0	0.0183367470244043	0.0	0.0	0.0	0.0108615607193828	0.0261061842939974	0.0150843213563821	0.0217175780991255	False	XXYLT1
ENST00000437101.5	0.0	0.0	0.0	0.0	0.0	0.017178116453887	0.0	0.0	0.0	0.0108002324210017	0.0254461991012402	0.0153428356628872	0.0219494635551107	False	XXYLT1
ENST00000429994.5	0.0	0.0	0.0	0.0	0.0	0.0188990187629458	0.0	0.0	0.0	0.0141425312585297	0.0320082453239954	0.0203230139842659	0.0292274170708574	False	XXYLT1
ENST00000620618.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	BHLHE40-AS1
ENST00000441386.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	BHLHE40-AS1
ENST00000668962.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	BHLHE40-AS1
ENST00000306024.4	0.0229970701732599	0.0693760319684755	0.0	0.0550390043077194	0.0479138317649539	0.0	0.0	0.0	0.0294954798177179	0.050566598738869	0.0	0.0845068518155452	0.0886678891012977	False	LSM3
ENST00000693687.2	0.0	0.0	0.0	0.0	0.1540962639360808	0.0	0.0	0.0	0.3303131699163977	0.0	0.0	0.0	0.0	False	ENSG00000229271
ENST00000663111.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINC01980
ENST00000668561.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	LINC01980
ENST00000631175.3	2.1894228435074443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4180079446258445	0.0	0.0	0.0	True	EIF1B-AS1
ENST00000661550.1	1.1708693558608596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9784702863440045	0.0	0.0	0.0	True	EIF1B-AS1
ENST00000357422.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	CCR3
ENST00000423656.5	0.0105071554385233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	DCAF1
ENST00000504652.5	0.0105071554385233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	DCAF1
ENST00000684031.1	0.0112116004896046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	DCAF1
ENST00000394672.8	0.0132129923353633	0.0544641544167706	0.0	0.0330082751745862	0.0698537355915027	0.0869511030472014	0.081257248259402	0.0281548243174156	0.1711766971456285	0.0200382530250247	0.1356522840076507	0.1415972386360046	0.0618563205509996	False	CCDC66
ENST00000326595.11	0.0129577948424737	0.0528595706217078	0.0	0.0320080574950067	0.0676688727471058	0.0846993854118484	0.0792710934874833	0.0271863981013019	0.1679734182065688	0.0195484185003626	0.1303132041664027	0.1364368161104592	0.0598144674847557	False	CCDC66
ENST00000295962.8	0.0388687635068953	0.0	0.0	0.078995181293941	0.0	0.0	0.0	0.0782304277248635	0.146502652064259	0.1067287116243576	0.1048824896585865	0.0594446384651394	0.0969374080003412	True	ABHD6
ENST00000478253.6	0.0388687635068953	0.0	0.0	0.078995181293941	0.0	0.0	0.0	0.0782304277248635	0.146502652064259	0.1067287116243576	0.1048824896585865	0.0594446384651394	0.0969374080003412	True	ABHD6
ENST00000394236.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055762062432019	0.0	False	PROS1
ENST00000650591.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059367668127617	0.0	False	PROS1
ENST00000348974.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005512625397261	0.0	False	PROS1
ENST00000647936.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057859925036378	0.0	False	PROS1
ENST00000407433.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055389046893046	0.0	False	PROS1
ENST00000310864.11	0.0155383869807653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	IQCB1
ENST00000349820.10	0.0137309370254602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	IQCB1
ENST00000273668.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	EAF2
ENST00000451944.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	EAF2
ENST00000424796.6	0.0	0.0	0.0	0.0	0.3049414542901908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	P2RY14
ENST00000460393.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000615825.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000675418.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000462745.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000493237.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000360490.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000491026.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000473730.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000680057.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000680282.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	MME
ENST00000392750.7	0.005603553399996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000473645.6	0.0055149781554341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000497056.6	0.0055142084741042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000492396.5	0.0054615248577402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000461494.5	0.0054321452628071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000470131.5	0.0054328409023586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000487947.6	0.0049108753298529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000471885.5	0.0048673575533045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	True	PDCD10
ENST00000400270.6	0.0	0.0	0.0	0.0	0.0	0.0	0.1379512039001564	0.0	0.0	0.0	0.0	0.0	0.0961853098484716	False	ATP13A4
ENST00000356740.5	0.0	0.0	0.0	0.0	0.0	0.0185099148358818	0.0	0.0	0.0	0.0141259897021535	0.0316576416006736	0.0203924735458636	0.0294215430422463	False	XXYLT1
ENST00000654404.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ENSG00000251199
ENST00000665766.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	ENSG00000251199
